ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.9320001648965106,0.46231263612405604,0.43488084937869625,0.4542617192220967,0.4949937753905602,0.562625805711358,0.6440003139127084,0.25554215219349724,0.23775845086245057,0
1.0000000000000002,0.004182073894122729,0.49439431591650923,0.6308639710227736,0.304507256621795,0.47678631440207336,0.4209113278655174,0.48846525479160013,0.7562903182195297,0
0.5534243736349702,0.7403848605057884,0.7242021658220855,0.4653828252090396,0.9012715834453275,0.47462474309458264,0.27365054598738087,0.22316441188394437,0.30921552545663883,0
0.494173947351886,0.7230299107805206,0.3250047694686998,0.29292239050357516,0.4949937753905602,0.4143064806887253,0.38062885040157196,0.7425650622131315,0.7496564421587946,0
0.1925910156605809,0.4698227897082715,0.4335924660430163,0.36660894435206526,0.4256272128711154,0.5387414848842884,0.3138161264730132,0.282469884929852,0.48398878236986215,0
0.0,0.4193164908224595,0.5488793730299787,0.30089728075632094,0.14194173247949982,0.5712935943705348,0.20626471058658408,0.5866369486603149,0.38080849480225837,0
0.271442836631689,0.9999999999999999,0.3810532289599104,0.37168708210307355,0.4949937753905602,0.4476731117877654,0.3860867590512506,0.6864715332915345,0.24696884750399722,0
0.494173947351886,0.1653102000345138,0.44082053136009763,0.34523016501342374,0.4949937753905602,0.5072535184124338,0.9540537399849263,0.33099718259961847,0.2495656986395331,0
0.8443478163130518,0.511649555957462,0.5473438198988649,0.37288570826385137,0.45747616740624464,0.4420840535709541,0.6202312417668592,0.04700657034334904,0.5834401142756271,0
0.494173947351886,0.7329411729625045,0.2557345352255405,0.18279135348777087,0.31450851069413854,0.3398132894407582,0.7241373778396338,0.20053795499094124,0.39156906089661553,0
0.22652195648787132,0.48816500824832787,0.36705444925392716,0.6097723869383426,0.3718499413966554,0.30905442839001324,0.270071772056888,0.411528607927184,0.6095608668197134,0
0.5112897800368124,0.7632733346551667,0.6393800257837945,0.46136724479248026,0.892262679255027,0.30240323884798564,0.3208665198838783,0.49351754628835004,0.7858205685731339,0
0.9469465537694961,0.5380396462622917,0.21686790282174648,0.46994847285846386,0.52711182629014,0.30490148261948796,1.0000000000000002,0.5646448802257895,0.6698769192100604,0
0.1364834462358906,0.4158049925750885,0.47735438182975276,0.19939050824387383,0.4949937753905602,0.45730753197642665,0.7424670689636361,0.5031878230139946,0.6350135105777968,0
0.2847659323173285,0.6261491199305899,0.7927378676686565,0.5079494676352679,0.4949937753905602,0.6742124143074899,0.6017990079179387,0.6358593858691577,0.539534762758197,0
0.4811607174274857,0.5808657253664385,0.23037587173336727,0.16559852122543595,0.36382552322243766,0.4298215655277035,0.44287473565432794,0.7589265753614902,0.31748574159828497,0
1.0000000000000002,0.3531811371113561,0.34683164247035225,0.3049815565871983,0.301841959831874,0.2846862334424592,0.2650825111306428,0.6475558130554404,0.5070148507628915,0
0.494173947351886,0.08015067782252028,0.765989671120645,0.39946685978501906,0.28068495420598394,0.6003072886534107,0.7386368247168869,0.571763258118438,0.6026699532296858,0
0.7642898126024396,0.5215511617874272,0.4766308720407743,0.22250436834942922,0.3809194674543517,0.4589740083891491,0.4697561635587664,0.2661433642384217,0.41894281645502257,0
0.494173947351886,0.3218686461899539,0.6104425669556081,0.4905747965405399,0.2452795178261753,0.41390430416751284,0.6040963059435034,0.6132963980981525,0.2826818891534663,0
0.6155145181230779,0.0,0.2626907309456391,0.2598903545946858,0.0,0.8908755459658164,0.2383941205334656,0.4928447949692804,0.14110926299769272,0
0.4338452713891827,0.1750826828894977,0.43923699279518996,0.22828626842354527,0.15690545082838758,0.7632557641502495,0.3124546665068279,0.5633185134616694,0.446274989229869,0
0.8255095533840657,0.5938994361940396,0.26060270899607324,0.5137915391102665,0.5451450870654839,0.7239088406208705,0.7205987224107662,0.26244703040981326,0.4586360876233841,0
1.0000000000000002,0.40666259403417493,0.48218964965199446,0.48366086772261074,0.5499396057065145,0.5706394083050053,0.6208360044648682,0.09531996581834606,0.49874388704024425,0
0.5644309751081307,0.8976524186941591,0.6806344958697006,0.7840274163733348,0.4949937753905602,0.4588727187910591,0.590316760161711,0.49954910275592995,0.6912045134161933,0
0.7271675094753214,0.7610455375844326,0.6393645145230413,0.6461225511567358,0.8597740771900293,0.6239800310051979,0.03830885708499571,0.15575172416975602,0.49306747327778505,0
0.17431593943038481,0.4593643407935032,0.5392591160941896,0.513712211666729,0.433562166499998,0.46029378696946704,0.16187825443363474,0.9092403246929444,0.6156572877883524,0
0.494173947351886,0.2553941570645558,0.37390104911874145,0.6527654419051737,0.2469598186080315,0.3647929825897415,0.41719083341376834,0.56318852461233,0.6026227410395442,0
0.494173947351886,0.23815609066644206,0.4546366266741602,0.6341111001999694,0.4949937753905602,0.21225055063562187,0.6285956029823481,0.41214482083821496,0.5282602661620064,0
0.0026644753164271062,0.7300770595542804,0.7149672963475184,0.48411114216362605,0.6097834184079511,0.16759195004930533,0.24077492455937327,0.4636086291473876,0.48417521867087093,0
0.3928476861048591,0.6020849510429575,0.4638082593993006,0.2804247017468734,0.45426967647095395,0.3827627354459227,0.46918745939459444,0.0,0.48909443472009334,0
0.494173947351886,0.7054823552352044,0.7955069075293003,0.7125431222525883,0.8845138292426409,0.22564163527607334,0.6455617183717548,0.499567317405681,0.47303126660875555,0
0.7540589784707881,0.48985821649695815,0.5467263560922049,0.6397189046230506,0.4949937753905602,0.445247278709991,0.3925300513373043,0.2725104925696176,0.6197295514212122,0
0.6588660426308695,0.06664574947725155,0.7264051714484788,0.4261727745282732,0.4949937753905602,0.48379315441467313,0.32234118266764084,0.6450864730071706,0.5232587100175485,0
0.36343004387749267,0.5976194409921577,0.4828956137034121,0.5946982094240217,0.4949937753905602,0.3671883600654768,0.5345785251785249,0.4652415330098892,0.7936223373465505,0
0.1835309452626256,0.7625164447249909,0.7762811075201281,0.7342331883179666,0.8055868144633234,1.0,0.44665088104554346,0.6231915937767982,0.7679216691072488,0
0.494173947351886,0.0,0.6088218439906304,0.6630406454613101,0.4949937753905602,0.6340088574692744,0.3352241521056922,0.5151460359294955,0.6533972872471507,0
0.494173947351886,0.5906745773263048,0.2810442804056303,0.1705558113550194,0.44909543642268623,0.30519740825743885,0.596475948496161,0.2907142507866887,0.3750068762237713,0
0.5294668461733549,0.3940826568659227,0.5536580926933479,0.3384793472888564,0.6166157443133939,0.6667689745048493,0.6656325734543729,0.3043838065909948,0.42135387035477584,0
0.5135969730709287,0.41417161611771924,0.14428824222129838,0.08261965130686982,0.07840783973252563,0.5092044259845507,0.2488728732071966,0.7919513370061668,0.4799350441799601,0
0.2850546201171492,0.0,0.7392036279967042,0.49111296439914665,0.22468600407853678,0.6736532548714758,0.20447000107725138,0.2688427982333396,0.5442005709918711,0
0.36551740005718214,0.08676778674756791,0.4299941921027254,0.4963910156825879,0.24761342924739882,0.7862587591146977,0.4873037792971581,0.3906029512773947,0.8195848381660114,0
0.7521503472495732,0.7854921484259688,0.5091583063833324,0.5500147814176242,0.4949937753905602,0.34744516087128546,0.7444806936427963,0.5405961519329157,0.47724301851699386,0
0.494173947351886,0.6415347929251313,0.32662819463349924,0.30844616760460786,0.5803682567327075,0.5031239054490462,0.581264281921321,0.2838906654175845,0.6616762924606583,0
0.4722837240753255,0.5916769195393053,0.5690700371803216,0.455327042372518,0.4949937753905602,0.41222257916805655,0.4790209835754827,0.7980450144941917,0.7481518597510373,0
0.0,0.261238922594317,0.5101830583911449,0.46232957536659713,0.1454208193014508,0.24929706007579405,0.24400890988448382,0.6647663044608165,0.45111298945966777,0
0.0,0.2920529042138883,0.8456625753610705,0.44508288961362896,0.4470866446120789,0.5943486337480535,0.5142225591627043,0.29920087643484955,0.42759404731108636,0
0.4028407921490489,0.3739541813655497,0.5424983765674746,0.3283966033591089,0.3577653775207139,0.6159291856016269,0.6076270251887617,0.38851304586726393,0.10480628295208955,0
0.5381416492615065,0.6303708686102542,0.7095439062512883,0.845149706584151,0.8243941412813567,0.5046313974653791,0.20396540859936702,0.5356173374367097,0.39118451887086264,0
0.0,0.7323468717556431,0.6373413206942351,0.5758853638500986,0.4949937753905602,0.47118658752363113,0.5723606530008434,0.3456751459721465,0.745954942785334,0
0.25590965227032136,0.32400437315901465,0.2743294750511555,0.5766766537495962,0.4949937753905602,0.5426662347802809,0.7107901804309664,0.499567317405681,0.45025983078941195,0
0.552613835517326,0.5515029358575662,0.20770584275860696,0.4226111705350313,0.332631528650551,0.6731520246598803,0.34529857959998295,0.6804515542650731,0.45342430250040383,0
0.3277588323554268,0.8904981699162601,0.6054027832567904,0.5663464638178543,0.8748518916422596,0.6946346787111652,0.38562974657649435,0.6974711837695133,0.2700980501178845,0
0.3934765427667286,0.10491186554988952,0.5281025098810361,0.24925272243293795,0.0,0.8223325345884684,0.2507790974446618,0.8542827116510465,0.5521403748773352,0
0.364319367983142,0.4915784787395364,0.2874746918937494,0.5953719046682148,0.4949937753905602,0.48595161592202746,0.12131060666735827,0.5485821394541575,0.4157333802437469,0
0.4511691247801728,0.7217410398920404,0.6029629887523601,0.5960817263989424,0.6254470891738131,0.5897190513840413,0.4750792248494096,0.4769608947097452,0.7231180165776301,0
0.946636640544485,0.5152086985152305,0.4751492946823845,0.45958264960834827,0.46574335601154937,0.5145279815545774,0.5920732230710883,0.4080264213741506,0.3622237483456307,0
0.9838016913809478,0.9999999999999999,0.2770425404717623,0.44137919008797555,0.9874242103262021,0.6372068963277651,0.2237167191741693,0.515768258898079,0.7433630139889531,0
0.7587115663458888,0.560342975674062,0.635509327825818,0.39990880606418955,0.8278978225895139,0.6791670371615601,0.4578138519761081,0.19684169106554267,0.16646791270675804,0
0.494173947351886,0.5076649942162695,0.37816250048322636,0.5676803993998537,0.4665084668080137,0.8260255176075697,0.3641570376263867,0.5306297623397107,0.5975634086647474,0
0.494173947351886,0.5147480557004388,0.6605337346961649,0.4683688119136078,0.6769467725996119,0.49342188611367516,0.21698144776389233,0.35809886187410295,0.355071300073943,0
0.34705028754632417,0.7584386953827148,0.4514823577294703,0.6681383001563391,0.4949937753905602,0.21424062096953594,0.7759624425166016,0.830697565432837,0.3120830529489917,0
0.8066055302162574,0.8544854767918589,0.6210638877957501,0.43298257008362795,0.7989764239439636,0.8544702792497116,0.602074063482227,0.4059306272537289,0.040128958530303405,0
0.4810833767467637,0.5401057513533664,0.25360438745391073,0.29554165796231313,0.278792324652982,0.7743888792442213,0.2259511708570025,0.36638753593443235,0.4250078151510405,0
0.3535234481717382,0.5070139324551989,0.5923698627290465,0.5586226958452415,0.46614454340947464,0.7677745597854271,0.5848538851003733,0.182881969793751,0.8275111455816995,0
0.5006300032379067,0.6501343119900646,0.5291382823883024,0.3818452558833043,0.5619312103108438,0.30459628149554024,0.2968583473235918,0.7952281897932836,0.687272830549118,0
0.25107233279203345,0.11726925455947579,0.4754834798070906,0.6341232690930977,0.10096782102585156,0.537842705264808,0.5305295267525512,0.770121673226861,0.7585238830875334,0
0.5206763174096041,0.020107375870800914,0.5460889369072773,0.3844402327105705,0.16979556153871878,0.48851851139534913,0.46278931166625853,0.4634920962091638,0.4387233601288925,0
0.8303251228529029,0.28976167550936804,0.4616257146663361,0.5760876483140024,0.39998259742265896,0.5069599616526812,0.27195077508620574,0.4472224370343572,0.29699271659298326,0
0.05991188162233463,0.31213206750202305,0.541087535246817,0.5340076518280079,0.22565161964870661,0.34007022551586025,0.45362712722856685,0.3478655133241843,0.45141719486268067,0
0.5431718266736443,0.6664238707491114,0.25158100729287003,0.7224446279699791,0.4949937753905602,0.6516378476290792,0.7133668552836885,0.5881463339922215,0.7147020953140237,0
0.7280095362700849,0.36722879615334125,0.2587270465200577,0.5456051693118801,0.30969638029811186,0.6087326394330745,0.9193255262972919,0.3216074172244386,0.7623490135060098,0
0.494173947351886,0.3259717181447296,0.805013071896642,0.6521076129220386,0.46470164537036496,0.8597028761807843,0.6883070316265218,0.9557347342836526,0.506118763148985,0
0.0,0.4500534468263492,0.7745808073753496,0.459154685599922,0.4949937753905602,0.595462934842981,0.4364981479721674,0.28603573888204,0.6874371477696186,0
0.7224206736637986,0.5462407166016953,0.5092873856638067,0.6446111383689038,0.6885406608168672,0.5242067535636292,0.6543083076230694,0.4471064332326589,0.4777348366258432,0
0.494173947351886,0.6053756540385716,0.49917560406046096,0.4793770443878539,0.5022602814602246,0.585378701227534,0.35035635902178036,0.5369489482758751,0.3653078595674782,0
0.7801692378544098,0.8632785009114491,0.20901289690283154,0.6047642597878037,0.6101494821642075,0.32883542745776256,0.1451206973757797,0.6430071907324588,0.8667023215982255,0
0.34681633166089243,0.45753594618072146,0.6168363619765747,0.4147084878988957,0.6065614795201344,0.11677804334155933,0.5180969869002301,0.5845136570987954,0.5017317966496753,0
0.7113364777405677,0.4306826801675624,0.2901994586026125,0.1071772274126277,0.3077748716767692,0.5859138442523084,0.6612831283945437,0.2767862754075758,0.4982234228751398,0
0.8473256741392827,0.66263535336875,0.2693793747355551,0.5212220138320536,0.48872944507738625,0.3491630791253491,0.49221012128398717,0.499567317405681,0.7993484498555712,0
0.6259177129216964,0.6853847058206463,0.27834304074247324,0.5228900348514559,0.5950933887523973,0.5465517425420292,0.040931679588660175,0.4559281601889858,0.5633065285793488,0
0.6022797465165899,0.8485107365754908,0.8123127898104696,0.6591985646905464,1.0,0.3182975057137531,0.6766598206563408,0.4229074612604668,0.4422080512620938,0
0.0,0.5958759998083537,0.44728753567733814,0.6822204045643513,0.6157651226344845,0.3495353662745719,0.71687128080857,0.696448097834039,0.22388163990904447,0
0.4484176084154763,0.6360328779683252,0.4841709084597537,0.5055793775208407,0.4949937753905602,0.3907587034743479,0.639969773497026,0.5927739229491464,0.4840509688714916,0
0.494173947351886,0.46022357600004493,0.623255928090438,0.8137151511117601,0.6763722089138837,0.155362842436848,0.45177370118031607,0.5049756083673855,0.8910490190977876,0
0.5172642093525253,0.9086943781759341,0.30958749285613146,0.737405449608887,0.6876214000602539,0.21277368450865292,0.6579627856075227,0.6919179136690037,0.6478278592203208,0
0.9769780148402645,0.7742119744986485,0.3372286538127362,0.28257459860920575,0.7114883067055895,0.45536376482607027,0.60126104851752,0.43074080867423475,0.3717123538170312,0
0.5507970283928576,0.03400488859053885,0.19173205401557097,0.47075862903478216,0.0,0.6423605083882165,0.4473590948498342,0.499567317405681,0.30651260697064003,0
0.6160125927079738,0.4989005238065066,0.948753526432788,0.5268550148977134,0.4949937753905602,0.5404591518624642,0.51976862467377,0.499567317405681,0.9999999999999998,0
0.46916492635430673,0.1240305272492318,0.6091233400590177,0.49627259341600516,0.3021761521019304,0.32429671001020005,0.7277524405302271,0.6815314613515131,0.4664425656004226,0
0.494173947351886,0.18738946972703674,0.3605073348908952,0.5711814961021884,0.4949937753905602,0.5973256865676588,0.7387465128088135,0.2865127731930572,0.6636642359363838,0
0.494173947351886,0.7137940782726359,0.6087906970299343,0.5019301582762566,0.7671118627507116,0.17881812629224242,0.23657058800748104,0.5714295108358831,0.5536436845301318,0
0.5702080050116114,0.9413993682730241,0.5963576308680252,0.9186607409410646,0.4949937753905602,0.6765196923226271,0.6071952114404215,0.3798719391788509,0.2432536246381481,0
0.7318882656255774,0.7165523551266163,0.6424821746254054,0.5882247166907109,0.7667680394472738,0.518357025741601,0.6087842513346191,0.5810773120400214,0.4535340695081799,0
1.0000000000000002,0.6284676855958767,0.6140580359588954,0.7253009859785619,0.7687729555929002,0.4120872903723442,0.06970265447111318,0.4115701460541628,0.3385506984321664,0
0.494173947351886,0.8510534863233031,0.6525977632835794,0.8503194955039789,1.0,0.5892943624624725,0.4392960164829886,0.7190608249080828,0.755212222815437,0
0.5466635500519375,0.5688013276303666,0.55251364254728,0.8138640102344398,0.7144714886096,0.369472853824758,0.3458839605644864,0.513282061180512,0.6043207823542427,0
1.0000000000000002,0.6980430972069439,0.3657405301757551,0.37079612678706997,0.4949937753905602,0.6729464053989724,0.5402573791925878,1.0,0.4622448784653313,0
0.4109235145738648,0.5347022141226966,0.3766745678408618,0.38437902855374506,0.44684897200555707,0.624956120528765,0.6237496457132408,0.24459973121006967,0.40070804311503366,0
0.4325025749749023,0.21827681042349567,0.23787983383841654,0.07590113790045416,0.0,0.5304710989866828,0.5530413896664057,0.46936442275636364,0.4629782477216157,0
0.1797104183099386,0.23982466953922843,0.7784799599318133,0.500040699345264,0.39768517418161986,0.6655940122259585,0.7226683836259542,0.45674316230584083,0.32909184548407605,0
0.4746835043635149,0.24245557213012592,0.39658208295420255,0.22265550393123779,0.06571022822583172,0.534217173571216,0.7264648918159831,0.3607611538851569,0.17995593082584144,0
0.6418908222689697,0.8085129099279743,0.7155350047290862,0.8162924345870305,0.9944483748467272,0.6074875075332848,0.35621803255572865,0.0,0.4014986057102637,0
0.3437045240491001,0.5046645677471869,0.8006314800330918,0.6269604327783606,0.8438417754963963,0.36277778756665685,0.8220658627178437,0.19040373686878292,0.5545831675561863,0
0.36946454119570316,0.4695464409386739,0.6252053347849338,0.5011676809192409,0.39161214348425144,0.5527305109573335,0.7815301156023311,0.4285970233528497,0.6269765321763883,0
0.3413525299083856,0.2740176333064347,0.32473380973258137,0.5456548316240792,0.29039722207295693,0.29214441966133825,0.388536438792985,0.5297383344793973,0.38151183597074073,0
0.6657465913010936,0.3815828094672874,0.6181240602604107,0.7370925579025122,0.5052442049049821,0.44239527432356524,0.5904157063259032,0.6839959548539003,0.35680909731941995,0
0.8906965124598709,0.5329925429523138,0.28579244045575125,0.3364124839197228,0.4502767308468618,0.5207187710341963,0.4903903446388677,0.46118503614627465,0.4511376229341099,0
0.6717450319149625,0.5260866347726388,0.6025581119412341,0.5177692002269476,0.5782561366748693,0.719363431202414,0.6018821576290996,0.49468382588432097,0.5752822624644256,0
0.7387240624647335,0.9600036357999296,0.347571567063353,0.34798946229667016,0.4949937753905602,1.0,0.826832193792324,0.3539403276839805,0.4054732583823725,0
0.494173947351886,0.31557544539875815,0.4633396667250187,0.2285450991199368,0.4949937753905602,0.8071224503039212,0.3334249973548246,0.499567317405681,0.43159111505234377,0
0.46100275306725225,0.4390504854125131,1.0,0.37630023672817137,0.6423952245639426,0.3915710865175884,0.4050867286249555,0.40128191360866566,0.2778243859026352,0
0.6236071053551429,0.5471862487575255,0.5577075797019778,0.6009025273094325,0.5335945938492461,0.5984930921059868,0.5935963931023407,0.7436461727738091,0.5442296158366018,0
0.16903448776562247,0.6512525491283919,0.48261861992379385,0.39049174406933995,0.33372396306801644,0.41954440222497974,0.7072370476054883,0.34078894229540396,0.3707703494868217,0
0.3639725135748958,0.47600285187247915,0.2947963942126496,0.3362071636751556,0.4411732349066524,0.7370207039876631,0.5209163752695889,0.4229218055752277,0.400831380882775,0
0.494173947351886,0.25037175606295237,0.44362505864365154,0.6194859437737027,0.4949937753905602,0.6446397843363563,0.667593522173558,0.5663387427453763,0.605492339143624,0
0.9231707705646492,0.9238566170603265,0.18311761339417082,0.6545379520853577,0.6917053757189828,0.3479920589822753,0.5409274820921746,0.3250199011095877,0.6571127810877635,0
0.9014131221253538,0.2243849763175464,0.5239333662231829,0.47541495215414054,0.4955552758472468,0.485790956662363,0.631263141488863,0.7914792911803812,0.7239458422609151,0
0.203840634358605,0.0,0.44346719626382414,0.4739312583022376,0.4949937753905602,0.3816368052606662,0.5461180810952184,0.8996152083081341,0.3192648064213242,0
0.587873168564452,0.5181706837979497,0.35926486699812227,0.8496151149774122,0.686431743165751,0.49304401565265804,0.29004563863193983,0.9194221890735934,0.2541627870120881,0
0.2954846672449388,0.2381257406576075,0.5524149441691888,0.42579841090549864,0.2241690938082428,0.2629169705319548,0.3549073700029705,0.7376644061145217,0.6694648529412766,0
0.4224599719252009,0.5029383480960704,0.38948057548259146,0.1710811586896056,0.1737095011123717,0.1351603429129266,0.2515460804523651,0.5885733599290812,0.6428228004323466,0
0.14318960630390842,0.399627300671603,0.2973605044884597,0.7334797461486863,0.4123058150195962,0.8524785171454796,0.3936764204272523,0.4421929579854626,0.6057465187553221,0
0.6373660975070892,0.760425808835754,0.4225595131619709,0.3403508846505835,0.4949937753905602,0.5234626428076665,0.18562883479739067,0.5080786911450583,0.43452712339322325,0
0.4738018994173776,0.6257398527439747,0.44192061922337744,0.5227925574915483,0.5478042721777667,0.3550201493466559,0.2385475809379473,0.4308843886967301,0.06504797727831696,0
0.494173947351886,0.9999999999999999,0.4972070805530541,0.45629423852026696,0.574311292991192,0.4387771397537577,0.5329126085661073,0.5058449017389299,0.6118072040681468,0
0.494173947351886,0.4624560526571878,0.26742574525873125,0.18868115271003205,0.3109457432544551,0.4472418456569614,0.36448068971035247,0.44042525150660533,0.3805302377984034,0
0.7178299445471854,0.5993445123562994,0.7657857504053472,0.6959778739853516,0.8838500077101243,0.6154165587696432,0.471614466562893,0.499567317405681,0.4533119185735646,0
0.6024056431741718,0.7334991516777652,0.47958843913674704,0.3983665746624848,0.5490594390155068,0.6044643200802042,0.5049051934675106,0.12436729824859039,0.44121810126207456,0
0.494173947351886,0.819603942026958,0.4319963189462399,0.7073640714633879,0.4949937753905602,0.5325320746416196,0.6287290909325152,0.47866866130445623,0.45467747071050707,0
0.7909513283947398,0.7832722237392024,0.5055008544961126,0.6796991975232999,0.7570907970992544,0.4061542495257328,0.30784982807558686,0.6148903117001687,0.6489346403209795,0
0.36406397622171793,0.22663698909447183,0.38277912418061766,0.6375853482695945,0.45901183070719265,0.6237147986935472,0.4979054197181217,0.45080994989153894,0.5859412922605951,0
0.3515685215559673,0.15299557419966336,0.20882265704627345,0.5637451364840413,0.08105573142732725,0.481141690627746,0.6182205758854822,0.30064884937953434,0.6564687328220613,0
0.494173947351886,0.534506912960199,0.2619760651386479,0.760124192914802,0.5468874119558098,0.4845455282545748,0.4870600042160724,0.4514010192813214,0.195669017640328,0
0.5367669897196685,0.9894022232274425,0.3208110409968566,0.6238573201649683,0.8816682769989197,0.4824310060185277,0.6363524021413034,0.5284741959277237,0.43543906420550965,0
0.494173947351886,0.3326103419717922,0.8893377445687666,0.42878398898373615,0.4949937753905602,0.6973656905548,0.45571711702340395,0.17352239569736355,0.5903309537890977,0
0.7460198018247675,0.5301990162097422,0.5875584319737988,0.4806211388345669,0.6394244883466813,0.254906641580892,0.6866356171444743,0.5250736252193551,0.8047980792086882,0
0.494173947351886,0.5549418467935207,0.451259641077626,0.460869190265879,0.6616476615389768,0.6261583665704658,0.39013714212849077,0.5489970003365761,0.5312353947918833,0
0.669455599835906,0.06291126895880683,0.22376498307634937,0.33738137917784705,0.0035964981118690176,0.6381745086073318,0.3681918503931229,0.7992441846741944,0.24914712278484524,0
